,id,name,price,original_price,discount,discount_rate,rating_average,review_count,thumbnail_url,quantity_sold,categories,description,authors,publisher,publication_date,manufacturer,book_cover,number_of_page
1847,2207593,Sách thiếu nhi tiếng Anh - Usborne Alphabet Sticker Book,258000,258000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/8b/ae/9d/8ad988e5464cbb760a20e1b17dee5ae6.jpg,10,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Phonic & Letter']","Alphabet Sticker Book
Starting school can be a big step for little children, but parents can give them the best possible start by helping them to learn their letters. Children will find this bright sticker book fun to complete, whilst parents can rest assured knowing that they are practicing essential skills. This fun sticker book provides lots of practise with letter recognition, essential knowledge for starting school. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Jessica Greenwell,Usborne Publishing,2014-03-05 00:00:00,USBORNE PUBLISHING,Paperback,32
1848,197964618,Sách tiếng anh tương tác cho bé 0-3 tuổi - Baby's very first Lift-the-flap Peek-a-Boo at the Zoo,154000,192000,38000,20,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/55/1c/394a30da794d5377c6ca15625eabf5e9.png,0,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Foreign Language Books']","Play peek-a-boo with penguin, lemur, meerkats, giraffe and frog in this delightful book for babies. Lift the sturdy flaps to reveal the friendly animals around the zoo.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Fiona Watt,Usborne Publishing Ltd,,Usborne Publishing Ltd,Board book,10
1849,7476733,Girlz Rock: Two At The Zoo,46000,92000,46000,50,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/33/2e/c5/6286a52b775b4edf33c4284fbb593a47.jpg,0,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Storybook']","Jules and Rosa have lost their classmates while on an excursion at the zoo. While looking for their group the girls run into the last thing they want to see, an angry tiger! Can Rosa save the day? Ages 7+.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Smith Dinbergs,Holly",Scholastic,,Scholastic Inc,Paperback,0
1850,58029881,Sách tiếng Anh - Horrorid Henry Funny Fact Flies,43000,43000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/34/55/0d/d66130d5a3a95ea4c04e737544f47bfd.jpg,2,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Growing Up & Facts of Life']","Đây là cuốn sách dành cho bất kỳ ai yêu thích và hâm mộ Horried Henry. Cuốn sách chứa tất cẩ mọi thứ mà bạn cần biết về Horried Henry, từ những sự thực quái dị và cách mà anh ta làm chúng đến những mật khẩu, cậu chuyện tuyệt mậ
THÔNG TIN SÁCH: 
Loại bìa: Bìa mềm
Số trang: 64 trang
Kích thước: 128 x 178 x 5mm
An exclusive World Book Day 2017 collection of Horrid Henry's best and most brilliant facts! Collated especially to celebrate the 20th anniversary of World Book Day, this hilarious compilation includes everything you need to know about Horrid Henry, from fiendish facts and how-to's, to top-secret diary excerpts and Purple Hang Gang passwords. It's a must-read for Horrid Henry fans everywhere!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,Orion Publishing Co,,Orion Children's Books,Bìa mềm,0
1851,197620695,First Sticker Book My Day,132100,139000,6900,5,4.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/7d/4e/15/bf1b337f019e84e03cfa2f221dce0eea.jpg,5,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Coloring & Stickers']","


First Sticker Book My Day
This delightful sticker book introduces little children to different times of day and daily events, from eating breakfast to reading a bedtime story. With lots of stickers to add to every page, children will love interacting with the day's routines, such as choosing what to wear and what to eat for lunch.

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Holly Bathie,Usborne,,USBORNE PUBLISHING,,0
1852,197897315,DC Comics: Girls Unite! Box Set,638400,672000,33600,5,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/e1/4c/29/e0ba3f991878eef42880c31cb68b26e6.jpg,0,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", ""Children's Science Fiction & Fantasy""]","


DC Comics: Girls Unite! Box Set
Collect all your favorite adventures of Catwoman, Supergirl, Batgirl, Wonder Woman, and more in the DC Comics: Girls Unite! Box Set!
With four amazing tales of girl power, DC Comics: Girls Unite! Box Set collects Batman Adventures: Cat Got Your Tongue?, Supergirl Adventures: Girl of Steel, Batman Adventures: Batgirl A League of Her Own, and Justice League Unlimited: Girl Power.
Follow along with Catwoman as she makes the purrfect plans for herself throughout Gotham, although Batman will be sure to mess with some of her fun.
Learn how Supergirl gets accustomed to life on Earth, all while having to face her  a couple villains! Luckily she'll have Superman and the Justice League by her side!
Swing from the rooftops of Gotham with Batgirl as she takes you on adventures and faces off against familiar faces like Harley Quinn, Poison Ivy, and Ra's al Ghul!
Mary Marvel, Supergirl, and Wonder Woman are about to go on some adventures that prove girls run the world! But adventures aren't all that are waiting for  the Amazons turn against the world, will the Justice League be able to stop them? 

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Various,Penguin Books,,DC Comics,,0
1853,101870753,The Enormous Crocodile's Finger Puppet Book,194800,205000,10200,5,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/27/24/77/7efad04f2efb5f9ede6cc6487d2012ec.jpg,1,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Storybook']","The Enormous Crocodile's Finger Puppet Book
The Enormous Crocodile is hungry and ready to use cunning plans and clever tricks to snap up a snack. Just be careful that he doesn't snap up . . . YOU!
A finger puppet book that really bites, this is a laugh-out-loud book for adults and chiddlers to read togetherGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Roald Dahl,Roald Dahl,Roald Dahl,Roald Dahl",Penguin Books,,Penguin,,0
1854,34753732,"Gold Experience 2Ed - B2 + Teacher's Book Ith Online Practice, Teacher's Resources & Presentation Tool",936700,986000,49300,5,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/61/7c/a6/39629ff28f12bc1aab84b0f7f4294574.jpg,4,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'Others']","Gold Experience 2Ed - B2 + Teacher's Book Ith Online Practice, Teacher's Resources & Presentation Tool
The most engaging experience in teaching Cambridge exams to teens 
Gold Experience 2nd Edition is a new edition of the fast-paced course that motivates students to build the language and skills they need in the classroom, exams and the world beyond school. Topics relevant to teenagers help students bring their own experience to lessons, and learn about the wider world. 
Media-rich material engages and challenges teenagers, building 21st century skills, including critical thinking and debate, and promoting creativity. 
Videos expose teenagers to authentic language, authentic accents and real people, issues and broadcasting.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Genevieve White,Pearson Education Limited,,,,0
1855,197388077,See Inside Why Plastic Is A Problem,221400,233000,11600,5,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/2b/fc/f3/fb76c0239f69d0a4616e634223a0f559.jpg,0,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Encyclopedias & General Knowledge']","


See Inside Why Plastic Is A Problem
Why plastic is so bad for our planet, and what we can do about it.
Everyone knows that plastic has become a problem for our planet, but do you know why? And do you know how YOU can help be a part of the solution to the problem? This vividly illustrated book is packed with flaps that explain how plastic is made, what's bad (and sometimes good) about different types of plastic, and the many ways it can causes harm to our rivers, oceans and wildlife. And there are lots of ideas for cutting down on your own reliance on plastic, too. The book was created with expert input from Plastic Oceans UK, a leading campaign and education group all about the problem of plastic.

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Matthew Oldham,Usborne,,USBORNE PUBLISHING,,0
1856,197620691,All About Worries And Fears,220400,232000,11600,5,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/6d/16/51/d85877bed781b5b0dafc474ae5183732.jpg,1,"['Nhà Sách Tiki', 'English Books', ""Children's Books"", 'Encyclopedias & General Knowledge']","


All About Worries And Fears
There can be a lot to worry about when you are little, from monsters under the bed to Monday's maths test, but one person's scary spider is another's perfect pet, so how can we learn to stop everyday fears and worries from growing out of proportion or even overwhelming us? This book helps children understand why we have different fears and worries and the physical effects they can have on our bodies. It then offers all sorts of fun and helpful activities and strategies to help manage and even overcome them.

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Felicity Brooks,Usborne,,USBORNE PUBLISHING,,0
1857,175445659,"Sách Everything you need to ace geomistry and chemistry Sổ tay hình học, hóa học ( Bộ 2 cuốn, lớp 8 - lớp 12 ) )",649000,1188000,539000,45,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/8c/2c/56/3ed6d77e64c8553fd4f88d3a3ff56254.jpg,0,"['Nhà Sách Tiki', 'English Books', 'Education - Teaching', 'High School: Grades 10 - 12']","Sách Everything you need to ace Chemistry and Geometry, Sổ Tay Hình Học Và Hóa Học - Á Châu Books ( Lớp 8 - Lớp 12 )
One big fat notebook: Sổ tay Hình học – Hóa học - giải pháp xuất sắc cho con:
Hệ thống kiến thức từ cơ bản đến trọng tâm các môn học
Giúp học sinh hiểu bản chất - cặn kẽ từng môn học.
Dễ dàng áp dụng cho chương trình tự học tại nhà cơ bản.
Cải thiện rõ rệt khả năng tiếp thu và vận dụng kiến thức.
Giải bài tập bằng việc hiểu bản chất.
Kích thích sáng tạo trong quá trình học thông qua phương pháp học bằng hình ảnh.
Thay đổi tư duy học tập và luyện tập khả năng phân tích, tổng hợp kiến thức.
Tạo dựng tình yêu và yêu thích học tập cho trẻ.
- Ý tưởng độc đáo của bộ sách sổ tay : Sách được thiết kế mô phỏng cuốn vở ghi chép trên lớp của một học sinh giỏi nhất lớp. Nhờ vậy, nội dung mỗi cuốn sách không chỉ khái quát gần như đầy đủ những kiến thức cơ bản trong chương trình học mà chúng còn được trình bày theo cách rất khoa học, dễ hiểu và sinh động, bắt mắt.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Brain Quest,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,2021-04-22 13:48:07,Nhà Xuất Bản Lao Động,Bìa mềm,500
